15783,50.852,-41.364,9,6
15784,50.854,-14.876,8,4
15785,50.861,56.126,9,2
15786,50.865,-14.221,9,4
15787,50.869,33.332,8,4
15788,50.872,-16.273,10,5
15789,50.875,30.439,9,2
15790,50.875,52.148,9,3
15791,50.877,41.207,8,2
15792,50.879,82.150,8,6
15793,50.879,-38.378,9,3
15794,50.886,27.402,9,2
15795,50.887,58.722,7,5
15796,50.888,71.419,9,3
15797,50.890,43.957,10,5
15798,50.896,50.664,10,5
15799,50.897,-40.076,8,4
15800,50.901,0.910,7,5
15801,50.901,-58.994,9,6
15802,50.902,-10.211,11,4
15803,50.905,-81.259,13,2
15804,50.904,32.995,9,3
15805,50.905,15.668,10,3
15806,50.907,-6.010,10,4
15807,50.913,4.882,7,4
15808,50.915,18.556,10,5
15809,50.916,-27.930,8,5
15810,50.916,8.839,11,3
15811,50.918,46.577,11,3
15812,50.921,-3.499,10,4
15813,50.925,-41.762,10,3
15814,50.930,51.770,9,2
15815,50.935,-29.127,9,4
15816,50.936,-32.707,7,5
15817,50.944,-32.065,10,4
15818,50.946,58.469,9,3
15819,50.947,48.604,8,2
15820,50.955,-66.914,10,3
15821,50.968,54.242,10,3
15822,50.968,13.837,9,5
15823,50.969,16.721,9,3
15824,50.974,-79.355,11,4
15825,50.973,-29.020,10,4
15826,50.974,-10.867,9,4
15827,50.975,0.550,11,3
15828,50.976,-25.237,10,3
15829,50.978,-2.460,10,3
15830,50.979,3.043,9,2
15831,50.981,41.337,9,1
15832,50.986,45.526,9,2
15833,50.989,-26.216,9,3
15834,50.995,-26.217,10,3
15835,50.997,-30.543,9,5
15836,50.998,-37.170,8,5
15837,50.998,10.462,11,4
15838,51.004,19.907,8,6
15839,51.009,-37.283,10,5
15840,51.010,-69.625,7,3
15841,51.015,13.055,12,4
15842,51.016,-26.037,9,3
15843,51.019,74.171,8,3
15844,51.027,23.785,11,6
15845,51.027,-41.232,8,5
15846,51.028,68.771,12,4
15847,51.032,-20.931,8,5
15848,51.040,-15.172,10,5
15849,51.042,35.762,10,2
15850,51.042,12.630,7,5
15851,51.049,70.262,10,5
15852,51.055,67.457,10,4
15853,51.059,61.538,9,2
15854,51.060,17.550,9,2
15855,51.062,67.455,8,3
15856,51.063,0.245,10,4
15857,51.064,11.861,10,7
15858,51.064,1.357,9,2
15859,51.068,-24.301,8,5
15860,51.072,-45.097,9,3
15861,51.077,24.724,6,5
15862,51.080,49.221,10,3
15863,51.081,49.861,2,3
15864,51.089,-8.908,10,3
15865,51.090,-18.474,9,5
15866,51.098,-31.127,8,4
15867,51.098,-57.551,8,5
15868,51.103,-15.654,8,4
15869,51.103,-13.993,8,2
15870,51.109,20.803,7,1
15871,51.110,40.044,8,5
15872,51.113,3.864,10,3
15873,51.116,-6.144,10,6
15874,51.118,-45.853,9,4
15875,51.119,6.985,11,5
15876,51.124,33.536,6,1
15877,51.124,34.286,9,2
15878,51.125,49.140,8,2
15879,51.137,-61.825,10,3
15880,51.136,-3.535,9,3
15881,51.142,-46.851,10,3
15882,51.144,22.040,8,2
15883,51.144,-45.664,8,3
15884,51.151,-51.063,7,2
15885,51.151,27.942,9,6
15886,51.154,-76.746,7,2
15887,51.157,44.155,10,3
15888,51.157,-44.698,9,3
15889,51.164,31.408,10,2
15890,51.169,64.586,6,6
15891,51.174,-50.006,9,5
15892,51.177,53.173,10,3
15893,51.179,-63.038,10,5
15894,51.186,14.974,9,2
15895,51.187,40.761,8,1
15896,51.189,64.689,11,3
15897,51.193,9.808,9,5
15898,51.196,48.412,11,3
15899,51.203,65.458,9,3
15900,51.203,9.029,4,4
15901,51.204,75.776,10,5
15902,51.204,28.653,8,2
15903,51.207,54.076,10,3
15904,51.210,12.257,11,3
15905,51.210,-12.843,10,6
15906,51.214,14.015,10,3
15907,51.214,-25.750,9,5
15908,51.215,22.278,10,5
15909,51.219,-50.952,11,4
15910,51.220,-68.335,9,3
15911,51.230,47.415,10,3
15912,51.230,-62.563,9,2
15913,51.231,-36.211,10,4
15914,51.232,1.976,9,6
15915,51.235,-13.562,10,5
15916,51.242,-12.008,10,3
15917,51.244,-46.468,10,3
15918,51.247,10.010,9,5
15919,51.249,-5.364,9,5
15920,51.253,-14.116,9,3
15921,51.254,-47.935,9,5
15922,51.269,10.977,8,2
15923,51.279,7.393,10,3
15924,51.288,-65.005,9,5
15925,51.289,41.257,7,2
15926,51.289,-12.355,9,6
15927,51.290,-4.478,8,5
15928,51.294,12.485,8,2
15929,51.294,-6.736,9,3
15930,51.298,-29.843,8,5
15931,51.300,-78.666,9,6
15932,51.303,-21.073,9,3
15933,51.303,-37.153,8,2
15934,51.305,42.123,10,4
15935,51.304,39.052,10,2
15936,51.304,9.691,10,5
15937,51.306,32.379,9,3
15938,51.306,4.874,11,3
15939,51.308,21.214,9,6
15940,51.313,-15.039,9,4
15941,51.318,60.484,9,3
15942,51.322,37.919,9,5
15943,51.326,58.695,8,5
15944,51.331,40.953,8,1
15945,51.332,56.840,10,3
15946,51.335,-4.655,8,5
15947,51.335,-45.271,9,5
15948,51.337,3.282,9,5
15949,51.342,36.017,10,3
15950,51.344,50.794,11,3
15951,51.347,15.826,9,5
15952,51.348,-24.578,10,5
15953,51.350,31.731,8,6
15954,51.351,17.744,9,4
15955,51.354,-1.158,11,3
15956,51.354,-1.153,10,3
15957,51.354,-52.382,9,5
15958,51.355,25.952,10,5
15959,51.361,71.685,8,2
15960,51.362,8.427,10,3
15961,51.379,17.143,10,4
15962,51.380,-6.695,10,5
15963,51.393,-17.698,10,3
15964,51.396,-38.313,9,3
15965,51.396,-30.551,10,3
15966,51.398,-39.087,10,5
15967,51.400,-20.334,11,1
15968,51.401,-69.337,7,3
15969,51.402,-27.273,8,5
15970,51.403,47.023,11,2
15971,51.407,47.021,10,2
15972,51.407,45.516,8,1
15973,51.415,-42.987,12,5
15974,51.417,-85.946,10,3
15975,51.424,13.621,9,5
15976,51.432,52.752,9,2
15977,51.433,2.033,10,3
15978,51.434,5.936,8,2
15979,51.450,53.922,7,2
15980,51.450,25.871,9,3
15981,51.450,59.432,9,2
15982,51.451,52.349,10,6
15983,51.458,73.207,8,5
15984,51.459,30.932,10,3
15985,51.470,38.243,9,3
15986,51.482,53.323,8,2
15987,51.483,-35.921,7,2
15988,51.489,49.121,7,1
15989,51.490,-22.063,9,4
15990,51.491,-50.802,9,5
15991,51.500,-9.441,10,3
15992,51.505,45.600,10,4
15993,51.506,8.270,10,3
15994,51.507,-76.616,10,6
15995,51.513,-3.368,10,5
15996,51.514,20.246,9,3
15997,51.516,42.881,10,5
15998,51.518,45.458,11,4
15999,51.518,45.300,9,2
16000,51.518,-0.644,9,3
16001,51.519,49.746,8,3
16002,51.519,-18.441,9,5
16003,51.520,5.536,10,5
16004,51.522,42.593,10,2
16005,51.531,-31.661,10,5
16006,51.532,-22.161,10,4
16007,51.537,14.290,11,4
16008,51.537,12.482,9,3
16009,51.545,-48.743,11,5
16010,51.545,-22.901,11,5
16011,51.545,48.384,8,2
16012,51.546,-30.618,9,4
16013,51.547,-59.285,10,3
16014,51.548,-33.783,10,3
16015,51.549,-41.637,7,2
16016,51.550,-4.372,9,5
16017,51.553,-43.817,9,5
16018,51.563,-18.890,10,3
16019,51.567,56.142,8,6
16020,51.571,39.067,9,2
16021,51.572,-1.035,9,4
16022,51.579,-67.616,10,4
16023,51.583,-2.143,10,4
16024,51.584,-54.893,9,5
16025,51.588,35.341,9,4
16026,51.591,-59.299,10,5
16027,51.592,-42.836,9,5
16028,51.594,37.013,9,3
16029,51.594,-27.317,7,5
16030,51.600,-15.363,8,2
16031,51.603,-14.143,10,5
16032,51.610,2.170,9,5
16033,51.625,-35.598,10,5
16034,51.628,31.821,9,3
16035,51.635,-26.986,10,5
16036,51.636,47.266,9,2
16037,51.638,-40.570,9,6
16038,51.640,-43.614,10,4
16039,51.642,-53.162,10,4
16040,51.643,60.282,8,5
16041,51.645,63.195,8,5
16042,51.647,28.715,7,4
16043,51.650,57.410,9,4
16044,51.650,-5.467,10,3
16045,51.650,-1.104,11,4
16046,51.655,64.249,10,2
16047,51.664,50.846,8,2
16048,51.669,72.206,8,2
16049,51.671,-50.642,10,4
16050,51.680,6.660,10,3
16051,51.680,-62.825,9,2
16052,51.684,51.711,9,3
16053,51.684,-28.561,8,5
16054,51.685,-9.519,10,2
16055,51.688,-55.468,10,3
16056,51.697,-2.387,10,3
16057,51.703,60.405,8,2
16058,51.705,0.026,8,5
16059,51.717,-73.133,9,4
16060,51.721,66.211,8,5
16061,51.724,43.656,8,5
16062,51.724,-16.865,11,3
16063,51.726,-23.732,12,3
16064,51.731,-23.726,12,2
16065,51.731,-7.982,8,5
16066,51.735,3.464,9,5
16067,51.741,-22.083,11,4
16068,51.741,-63.505,10,3
16069,51.747,-63.499,9,5
16070,51.747,-53.564,10,6
16071,51.747,24.824,9,6
16072,51.749,23.777,12,3
16073,51.755,-30.464,9,5
16074,51.756,24.327,11,5
16075,51.760,34.430,7,5
16076,51.763,3.000,12,3
16077,51.763,18.757,7,2
16078,51.772,-37.888,11,3
16079,51.771,48.206,7,1
16080,51.775,-37.891,9,3
16081,51.778,63.816,10,3
16082,51.778,-56.428,10,5
16083,51.792,9.733,4,1
16084,51.801,-48.863,8,4
16085,51.802,-58.324,9,4
16086,51.808,2.280,8,2
16087,51.808,-50.463,10,3
16088,51.809,50.879,11,3
16089,51.809,-26.909,9,3
16090,51.810,27.386,12,5
16091,51.818,62.025,11,2
16092,51.820,-61.259,9,3
16093,51.824,-46.967,10,5
16094,51.828,-36.262,10,5
16095,51.828,12.735,7,1
16096,51.838,9.256,11,3
16097,51.841,-41.221,10,4
16098,51.847,-64.649,9,5
16099,51.850,-64.331,10,5
16100,51.852,56.887,10,3
16101,51.856,-51.797,10,3
16102,51.859,38.042,8,3
16103,51.860,59.196,9,2
16104,51.862,38.578,10,5
16105,51.863,-57.138,10,5
16106,51.864,-27.747,9,5
16107,51.873,34.807,9,4
16108,51.883,5.870,8,5
16109,51.884,19.187,10,4
16110,51.885,-16.565,11,3
16111,51.888,-15.211,10,2
16112,51.889,-35.681,6,5
16113,51.895,-39.881,8,6
16114,51.900,-54.866,11,5
16115,51.905,-73.440,9,4
16116,51.907,7.750,8,3
16117,51.909,16.663,9,2
16118,51.912,49.600,8,1
16119,51.914,22.898,12,4
16120,51.916,8.765,8,3
16121,51.916,-39.833,8,5
16122,51.917,4.989,11,3
16123,51.919,-8.431,10,5
16124,51.922,-14.367,8,2
16125,51.923,-32.242,10,5
16126,51.927,44.177,10,7
16127,51.927,-27.412,10,3
16128,51.932,-43.856,7,3
16129,51.938,83.528,8,6
16130,51.943,-21.397,10,1
16131,51.949,-84.716,9,4
16132,51.957,24.183,9,5
16133,51.963,20.925,9,5
16134,51.968,-19.804,9,5
16135,51.972,46.241,11,3
16136,51.980,18.882,9,3
16137,51.982,47.736,8,2
16138,51.990,55.727,10,3
16139,51.992,-8.538,10,4
16140,51.994,-77.613,8,5
16141,51.994,-45.561,9,5
16142,52.004,-11.287,6,5
16143,52.006,20.464,7,3
16144,52.010,22.023,12,5
16145,52.009,41.674,10,2
16146,52.012,44.390,9,3
16147,52.013,49.063,6,1
16148,52.013,78.479,8,3
16149,52.030,50.940,9,6
16150,52.035,17.163,12,2
16151,52.037,-2.480,9,3
16152,52.038,17.168,9,3
16153,52.040,-12.754,8,5
16154,52.043,32.811,8,5
16155,52.046,4.152,9,3
16156,52.048,-35.853,7,2
16157,52.052,-29.428,10,5
16158,52.054,7.302,9,4
16159,52.056,-13.395,11,4
16160,52.058,-41.031,10,5
16161,52.062,31.914,10,3
16162,52.067,-73.550,9,2
16163,52.072,-57.882,7,6
16164,52.073,29.869,10,2
16165,52.076,44.377,7,6
16166,52.078,-37.447,10,5
16167,52.084,-36.013,9,3
16168,52.086,33.808,6,2
16169,52.088,-6.531,9,4
16170,52.087,29.799,10,3
16171,52.089,26.271,8,5
16172,52.092,-4.563,9,2
16173,52.095,78.724,11,5
16174,52.094,22.059,9,5
16175,52.094,34.732,10,2
16176,52.095,16.081,12,4
16177,52.098,60.256,7,2
16178,52.102,5.986,10,3
16179,52.105,74.952,9,6
16180,52.111,-26.611,10,4
16181,52.111,22.804,7,5
16182,52.115,-13.209,8,6
16183,52.121,59.907,8,5
16184,52.123,-41.205,10,3
16185,52.123,57.672,9,3
16186,52.126,40.171,8,5
16187,52.128,-25.700,9,3
16188,52.138,43.754,8,2
16189,52.139,-41.609,10,5
16190,52.141,-80.709,9,5
16191,52.148,87.395,10,3
16192,52.149,-30.568,11,4
16193,52.151,11.390,7,5
16194,52.161,-61.189,9,5
16195,52.163,62.493,9,3
16196,52.168,50.436,8,3
16197,52.168,-18.377,9,3
16198,52.170,-3.215,9,3
16199,52.171,47.372,9,5
16200,52.177,43.848,10,3
16201,52.179,4.357,8,2
16202,52.180,-33.208,10,3
16203,52.194,30.375,8,3
16204,52.195,-59.977,10,5
16205,52.201,20.624,8,1
16206,52.204,35.808,8,5
16207,52.204,-10.170,9,3
16208,52.206,-83.385,10,3
16209,52.221,37.382,12,5
16210,52.218,49.848,6,1
16211,52.223,49.070,8,2
16212,52.226,-19.980,11,3
16213,52.225,69.283,8,3
16214,52.227,-0.418,9,4
16215,52.228,-33.655,8,5
16217,52.236,26.309,9,3
16219,52.238,5.142,10,3
16220,52.238,40.187,8,4
16221,52.244,14.997,8,2
16222,52.244,-63.962,9,5
16223,52.249,60.882,10,2
16224,52.254,11.738,10,3
16225,52.255,-24.895,9,3
16226,52.266,3.249,7,4
16227,52.267,1.669,13,5
16228,52.267,59.940,5,3
16229,52.270,-5.665,10,4
16230,52.273,54.541,10,3
16231,52.285,-9.329,10,3
16232,52.297,-38.012,10,5
16233,52.298,77.156,9,3
16234,52.300,-12.086,9,3
16235,52.307,45.049,8,2
16236,52.313,-34.353,9,5
16237,52.322,-21.371,9,5
16238,52.325,-10.555,8,3
16239,52.327,-31.671,9,5
16240,52.328,1.975,11,4
16241,52.332,16.198,9,3
16242,52.333,-11.678,11,5
16243,52.332,31.416,11,3
16244,52.342,49.509,5,1
16245,52.345,-62.937,5,3
16246,52.342,15.232,10,3
16247,52.345,-24.101,10,5
16248,52.354,-5.555,10,5
16249,52.354,69.460,8,2
16250,52.355,10.900,11,3
16251,52.357,-19.554,8,5
16252,52.359,46.938,7,2
16253,52.360,-42.469,8,2
16254,52.365,-39.132,10,4
16255,52.368,9.691,11,4
16256,52.378,-54.782,10,5
16257,52.383,-38.417,10,5
16258,52.384,43.231,10,3
16259,52.387,-16.999,9,3
16260,52.390,3.365,11,3
16261,52.396,-23.476,8,3
16262,52.400,0.264,12,3
16263,52.400,-12.675,6,2
16264,52.400,-28.567,10,5
16265,52.411,-21.421,9,3
16266,52.413,-6.804,7,5
16267,52.413,84.047,10,5
16268,52.427,16.762,8,1
16269,52.439,5.800,9,3
16270,52.440,-14.428,10,5
16271,52.446,18.738,10,3
16272,52.448,-47.393,10,4
16273,52.454,13.415,11,4
16274,52.454,-22.505,8,5
16275,52.458,47.977,8,2
16276,52.463,84.039,9,5
16277,52.466,49.213,8,2
16278,52.467,-32.638,9,3
16279,52.470,-38.560,9,5
16280,52.476,65.061,11,4
16281,52.478,58.879,5,3
16282,52.478,-23.746,9,5
16283,52.480,61.669,10,2
16284,52.480,-55.900,10,3
16285,52.480,-42.634,6,2
16286,52.485,-19.620,10,4
16287,52.487,1.240,11,3
16288,52.489,-6.988,10,3
16289,52.491,-35.749,8,2
16290,52.495,-78.352,6,5
16291,52.496,-11.147,9,3
16292,52.501,55.452,6,2
16293,52.501,-6.284,10,3
16294,52.516,51.512,11,3
16295,52.522,24.190,9,3
16296,52.525,11.388,10,3
16297,52.526,75.259,9,2
16298,52.530,63.125,10,3
16299,52.531,-4.855,10,2
16300,52.533,-74.594,8,2
16301,52.532,-26.326,9,5
16302,52.545,36.638,8,3
16303,52.546,59.366,7,2
16304,52.548,14.253,10,3
16305,52.553,24.487,10,5
16306,52.554,68.433,9,2
16307,52.555,55.375,8,6
16308,52.555,-11.646,8,4
16309,52.556,37.989,12,2
16310,52.557,-41.370,7,3
16311,52.558,1.074,10,3
16312,52.559,-23.745,10,3
16313,52.561,-2.979,10,3
16314,52.564,12.902,9,5
16315,52.565,-40.368,13,5
16316,52.574,52.895,8,5
16317,52.578,41.524,10,2
16318,52.580,48.499,9,2
16319,52.581,71.864,7,6
16320,52.590,-54.808,9,5
16321,52.593,-36.054,12,3
16322,52.602,11.337,6,1
16323,52.606,42.980,8,2
16324,52.608,-22.048,11,2
16325,52.610,10.459,8,5
16326,52.612,47.063,8,2
16327,52.618,54.294,10,4
16328,52.626,39.658,10,5
16329,52.627,20.103,9,4
16330,52.629,-68.198,10,5
16331,52.629,-15.853,10,3
16332,52.634,71.192,11,4
16333,52.636,-58.574,9,3
16334,52.643,2.080,10,3
16335,52.644,47.995,5,5
16336,52.647,44.833,9,2
16337,52.648,-30.335,9,3
16338,52.653,11.867,10,3
16339,52.654,-47.375,7,2
16340,52.654,48.104,6,1
16341,52.654,-5.075,5,1
16342,52.655,8.575,10,4
16343,52.659,40.319,10,5
16344,52.660,-33.530,10,4
16345,52.660,-42.522,10,3
16346,52.661,3.916,11,3
16347,52.664,-4.273,8,3
16348,52.667,-19.436,8,4
16349,52.668,-27.922,8,3
16350,52.669,-9.730,8,5
16351,52.670,53.667,10,3
16352,52.674,29.239,10,2
16353,52.675,-40.119,9,3
16354,52.678,-22.322,11,5
16355,52.684,-64.987,9,5
16356,52.686,5.513,8,2
16357,52.688,42.202,8,3
16358,52.689,6.189,7,5
16359,52.689,14.296,9,4
16360,52.691,-1.781,10,3
16361,52.692,51.030,10,2
16362,52.696,5.367,8,5
16363,52.699,5.153,8,3
16364,52.705,-18.466,8,5
16365,52.710,-37.372,8,3
16366,52.711,-32.505,10,6
16367,52.715,43.985,10,3
16368,52.716,-66.490,6,1
16369,52.718,12.937,5,5
16370,52.719,-62.008,7,3
16371,52.722,-8.821,10,3
16372,52.723,8.368,9,6
16373,52.730,-29.432,12,5
16374,52.734,18.800,9,3
16375,52.744,-44.624,10,5
16376,52.747,29.614,10,3
16377,52.749,-0.126,11,3
16378,52.753,27.724,9,2
16379,52.755,-5.630,9,5
16380,52.756,7.198,8,5
16381,52.757,33.893,9,5
16382,52.757,27.113,9,5
16383,52.760,-26.621,9,5
16384,52.760,-17.168,9,2
16385,52.761,-40.516,10,5
16386,52.764,27.732,8,2
16387,52.766,-48.137,10,5
16388,52.767,39.645,9,4
16389,52.767,-0.481,7,2
16390,52.770,-2.247,9,5
16391,52.771,-46.615,10,4
16392,52.772,-72.373,9,3
16393,52.776,15.736,11,3
16394,52.777,50.482,8,2
16395,52.782,-70.473,9,6
16396,52.784,-64.652,9,5
16397,52.785,-66.291,9,6
16398,52.788,39.148,8,3
16399,52.789,13.576,9,3
16400,52.796,-13.499,8,2
16401,52.806,19.784,9,3
16402,52.809,-10.932,9,5
16403,52.811,49.706,9,2
16404,52.822,66.730,11,4
16405,52.814,20.768,9,4
16406,52.815,41.726,8,2
16407,52.816,25.255,9,2
16408,52.818,32.330,12,2
16409,52.821,-55.249,8,6
16410,52.833,27.572,8,2
16411,52.836,27.572,7,2
16412,52.837,58.494,9,6
16413,52.837,-30.516,11,4
16414,52.838,17.938,7,6
16415,52.846,-43.833,9,5
16416,52.852,17.811,9,5
16417,52.852,-59.857,8,2
16418,52.852,-33.546,8,5
16419,52.853,-51.541,10,5
16420,52.854,72.170,9,2
16421,52.856,2.662,10,3
16422,52.856,-16.779,8,3
16423,52.868,21.822,10,3
16424,52.872,49.210,7,2
16425,52.876,40.760,7,2
16426,52.876,49.902,9,2
16427,52.878,34.680,10,3
16428,52.880,22.506,10,3
16429,52.882,25.722,10,2
16430,52.888,47.863,7,1
16431,52.890,26.265,11,4
16432,52.891,72.018,9,2
16433,52.896,-31.674,8,2
16434,52.899,-50.105,9,5
16435,52.903,-12.735,9,2
16436,52.917,-3.498,8,5
16437,52.922,78.014,8,5
16438,52.924,37.331,9,2
16439,52.925,-58.388,10,3
16440,52.927,23.650,9,3
16441,52.933,18.800,9,2
16442,52.938,-35.703,10,3
16443,52.947,-58.100,9,3
16444,52.946,36.484,8,2
16445,52.947,14.322,13,6
16446,52.954,-19.316,9,5
16447,52.954,49.401,7,2
16448,52.972,56.440,9,3
16449,52.974,-25.614,7,2
16450,52.975,48.735,7,1
16451,52.977,-20.368,10,4
16452,52.982,48.584,9,2
16453,52.988,67.425,8,5
16454,52.992,-49.887,9,3
16455,52.995,49.870,10,3
16456,53.002,-3.707,11,3
16457,53.003,-65.645,9,5
16458,53.006,67.592,10,3
16459,53.006,67.586,8,3
16460,53.008,-52.474,9,4
16461,53.008,37.515,10,2
16462,53.010,-8.811,10,3
16463,53.011,-7.840,8,2
16464,53.017,7.566,8,5
16465,53.020,-29.016,9,2
16466,53.020,-21.248,10,1
16467,53.021,43.670,9,4
16468,53.023,-49.159,9,5
16469,53.026,16.728,9,3
16470,53.036,48.023,6,1
16471,53.036,62.268,8,5
16472,53.037,0.288,9,5
16473,53.039,42.749,8,2
16474,53.041,30.006,9,2
16475,53.041,-50.820,9,4
16476,53.047,37.382,10,5
16477,53.048,-8.130,11,5
16478,53.050,11.542,7,2
16479,53.050,3.877,9,3
16480,53.054,-32.308,9,2
16481,53.055,-31.570,9,3
16482,53.060,-42.918,10,5
16483,53.060,36.136,11,2
16484,53.063,-65.414,9,6
16485,53.064,-7.090,8,3
16486,53.069,-7.090,10,3
16487,53.073,40.921,7,1
16488,53.081,4.650,10,4
16489,53.084,84.911,6,4
16490,53.068,44.841,8,5
16491,53.090,63.819,10,2
16492,53.094,-33.501,10,4
16493,53.094,-34.967,9,5
16494,53.099,-8.604,9,3
16495,53.103,76.617,9,2
16496,53.105,-3.313,9,2
16497,53.107,12.363,9,3
16498,53.108,-4.361,9,4
16499,53.109,46.057,6,3
16500,53.110,-24.616,8,2
16501,53.110,-11.965,9,3
16502,53.111,52.066,9,2
16503,53.111,-25.659,9,5
16504,53.113,10.738,9,3
16505,53.113,20.176,9,6
16506,53.133,51.490,11,3
16507,53.134,31.648,9,5
16508,53.138,26.747,11,4
16509,53.145,-50.379,6,5
16510,53.148,-23.629,11,1
16511,53.150,9.373,6,1
16512,53.153,17.269,10,3
16513,53.157,28.366,9,6
16514,53.159,55.185,10,3
16515,53.161,3.150,9,5
16516,53.162,44.856,7,1
16517,53.166,35.659,8,3
16518,53.167,35.462,6,1
16519,53.174,-1.668,10,2
16520,53.177,-4.420,9,5
16521,53.178,-51.789,10,4
16522,53.180,-61.394,8,5
16523,53.182,-60.574,8,3
16524,53.189,54.255,9,2
16525,53.190,11.453,11,3
16526,53.193,-59.811,10,4
16527,53.193,-66.729,8,3
16528,53.202,-0.503,9,5
16529,53.209,23.692,10,4
16530,53.213,5.255,8,5
16531,53.215,-61.017,7,5
16532,53.223,15.550,9,2
16533,53.229,-45.550,10,3
16534,53.230,12.975,11,3
16535,53.233,-13.234,10,5
16536,53.233,-44.702,12,6
16537,53.233,-9.458,4,4
16538,53.240,16.599,8,3
16539,53.247,-75.133,9,3
16540,53.248,-67.420,8,3
16541,53.251,6.643,11,4
16542,53.265,-58.642,9,2
16543,53.265,-1.295,10,5
16544,53.266,-46.722,9,4
16545,53.267,-18.818,11,3
16546,53.270,-18.415,10,3
16547,53.272,-46.779,9,4
16548,53.272,4.958,13,5
16549,53.278,-23.767,9,5
16550,53.280,76.836,10,2
16551,53.282,19.383,9,2
16552,53.282,35.399,8,4
16553,53.290,-48.915,9,5
16554,53.315,-10.060,9,3
16555,53.298,-10.045,8,3
16556,53.299,46.074,10,2
16557,53.301,33.359,8,3
16558,53.301,-1.861,8,5
16559,53.304,-15.548,10,6
16560,53.305,7.453,12,5
16561,53.306,-53.411,10,6
16562,53.306,38.161,11,3
16563,53.306,46.257,9,4
16564,53.307,-69.870,9,2
16565,53.307,62.429,10,3
16566,53.311,-25.872,12,0
16567,53.328,-32.505,10,4
16568,53.333,15.537,10,3
16569,53.333,3.440,11,2
16570,53.337,47.950,7,3
16571,53.338,15.198,10,3
16572,53.338,13.782,8,5
16573,53.339,62.230,9,2
16574,53.343,47.422,9,2
16575,53.345,52.953,10,2
16576,53.346,36.685,12,3
16577,53.348,-37.105,10,5
16578,53.353,-1.507,11,3
16579,53.355,-4.385,9,4
16580,53.360,65.552,8,2
16581,53.362,59.417,9,4
16582,53.375,-2.543,9,5
16583,53.374,-2.550,11,3
16584,53.375,58.763,9,3
16585,53.378,-29.003,10,3
16586,53.378,55.559,9,2
16587,53.384,58.765,7,2
16588,53.392,-44.584,9,5
16589,53.394,-62.641,8,3
16590,53.396,-19.067,10,4
16591,53.396,39.899,6,2
16592,53.400,-69.017,10,3
16593,53.400,14.678,8,6
16594,53.406,-19.066,11,5
16595,53.407,-46.982,10,4
16596,53.408,-7.415,8,3
16597,53.409,-22.950,9,3
16598,53.412,17.329,9,3
16599,53.413,54.975,7,2
16600,53.420,-0.398,9,5
16601,53.420,-7.429,9,3
16602,53.422,57.869,7,3
16603,53.432,37.796,9,5
16604,53.434,9.684,9,6
16605,53.435,52.249,11,3
16606,53.437,6.926,8,5
16607,53.438,-15.128,8,3
16608,53.440,-21.927,11,3
16609,53.444,8.291,9,3
16610,53.446,63.441,9,2
16611,53.447,-21.633,5,1
16612,53.449,52.288,10,3
16613,53.452,18.228,9,5
16614,53.453,-62.167,8,5
16615,53.454,10.234,9,6
16616,53.454,57.409,12,3
16617,53.455,-38.034,10,5
16618,53.455,21.020,11,6
16619,53.465,-43.202,11,3
16620,53.466,-42.152,10,5
16621,53.471,34.285,10,2
16622,53.474,-33.437,10,5
16623,53.474,56.314,9,6
16624,53.476,-30.628,8,5
16625,53.476,50.297,10,3
16626,53.482,32.084,9,5
16627,53.485,15.626,10,3
16628,53.487,-31.080,7,3
16629,53.492,-20.370,10,2
16630,53.496,60.409,10,2
16631,53.496,-34.796,10,5
16632,53.500,40.975,9,6
16633,53.500,64.449,10,2
16634,53.503,-62.772,10,5
16635,53.507,24.881,12,4
16636,53.509,39.306,9,5
16637,53.514,-60.141,9,5
16638,53.519,-41.339,8,3
16639,53.530,24.345,10,3
16640,53.531,36.085,10,2
16641,53.535,17.833,7,4
16642,53.536,50.583,10,3
16643,53.537,21.729,10,3
16644,53.541,46.849,10,2
16645,53.542,-54.512,8,5
16646,53.551,73.575,11,5
16647,53.552,-16.164,11,6
16648,53.553,-5.058,10,5
16649,53.554,48.618,8,2
16650,53.556,-72.846,9,3
16651,53.557,3.432,8,5
16652,53.566,47.276,10,2
16653,53.566,-6.521,9,5
16654,53.567,0.153,11,4
16655,53.576,44.270,10,3
16656,53.580,59.735,8,4
16657,53.580,45.324,10,2
16658,53.584,-14.710,9,5
16659,53.584,23.150,11,5
16660,53.591,8.663,10,3
16661,53.603,-65.764,7,2
16662,53.606,20.374,9,6
16663,53.611,6.038,12,5
16664,53.611,24.464,7,2
16665,53.624,-52.124,10,5
16666,53.624,-34.832,8,3
16667,53.625,45.808,10,3
16668,53.626,22.759,9,5
16669,53.630,29.565,11,3
16670,53.639,-64.709,9,3
16671,53.639,14.176,9,4
16672,53.640,-31.875,7,5
16673,53.643,-50.973,10,3
16674,53.646,18.874,10,4
16675,53.646,0.681,9,5
16676,53.652,33.001,10,6
16677,53.656,-9.868,7,2
16678,53.657,58.645,10,4
16679,53.658,-10.795,10,2
16680,53.658,-22.145,10,6
16681,53.659,-12.298,8,3
16682,53.660,-62.557,8,2
16683,53.660,-31.073,12,5
16684,53.661,63.889,8,2
16685,53.661,-53.520,10,5
16686,53.664,-7.376,9,5
16687,53.677,-16.236,10,5
16688,53.677,44.803,8,5
16689,53.679,6.843,10,4
